"p","callret-1"
"http://yago-knowledge.org/resource/infobox/de/caampnbspltrefname",1
"http://yago-knowledge.org/resource/infobox/en/town",1
"http://yago-knowledge.org/resource/infobox/en/govmarginals",1
"http://yago-knowledge.org/resource/infobox/nl/erhouderman",1
"http://yago-knowledge.org/resource/infobox/fr/développement",1
"http://yago-knowledge.org/resource/infobox/fr/risques",1
"http://yago-knowledge.org/resource/infobox/en/oppleaderrating",1
"http://yago-knowledge.org/resource/infobox/en/oppppprevious",1
"http://yago-knowledge.org/resource/infobox/en/shiprecaptured",1
"http://yago-knowledge.org/resource/infobox/en/bhoomiyilefilmname",1
"http://yago-knowledge.org/resource/infobox/fr/chromosome",1
"http://yago-knowledge.org/resource/infobox/fr/mim",1
"http://yago-knowledge.org/resource/infobox/fr/titreinternational",1
"http://yago-knowledge.org/resource/infobox/en/titlename",1
"http://yago-knowledge.org/resource/infobox/en/devise",1
"http://yago-knowledge.org/resource/infobox/en/subcontractors",1
"http://yago-knowledge.org/resource/infobox/en/completedin",1
"http://yago-knowledge.org/resource/infobox/en/shipaveragespeed",1
"http://yago-knowledge.org/resource/infobox/en/modelersanimators",1
"http://yago-knowledge.org/resource/infobox/en/basedontheworksof",1
"http://yago-knowledge.org/resource/infobox/en/chan",1
"http://yago-knowledge.org/resource/infobox/en/leadtexturer",1
"http://yago-knowledge.org/resource/infobox/en/introgags",1
"http://yago-knowledge.org/resource/infobox/en/mainparishes",1
"http://yago-knowledge.org/resource/infobox/en/supportingactor",1
"http://yago-knowledge.org/resource/infobox/en/timingsupervisor",1
"http://yago-knowledge.org/resource/infobox/en/opinion",1
"http://yago-knowledge.org/resource/infobox/en/useus",1
"http://yago-knowledge.org/resource/infobox/en/analogcontrol",1
"http://yago-knowledge.org/resource/infobox/en/progressivescan",1
"http://yago-knowledge.org/resource/infobox/en/hmpage",1
"http://yago-knowledge.org/resource/infobox/en/altstyle",1
"http://yago-knowledge.org/resource/infobox/en/undergrad",1
"http://yago-knowledge.org/resource/infobox/en/lastdrydock",1
"http://yago-knowledge.org/resource/infobox/en/shiprefurbished",1
"http://yago-knowledge.org/resource/infobox/pl/częstotliwość",1
"http://yago-knowledge.org/resource/infobox/pl/rodzajstowarzyszenia",1
"http://yago-knowledge.org/resource/infobox/en/survivalratetolastprimarygrade",1
"http://yago-knowledge.org/resource/infobox/en/lyricswriter",1
"http://yago-knowledge.org/resource/infobox/en/pricingmodel",1
"http://yago-knowledge.org/resource/infobox/en/thomasmauchcaption",1
"http://yago-knowledge.org/resource/infobox/de/effekte",1
"http://yago-knowledge.org/resource/infobox/de/mischung",1
"http://yago-knowledge.org/resource/infobox/de/inventarnummer",1
"http://yago-knowledge.org/resource/infobox/en/previousinseries",1
"http://yago-knowledge.org/resource/infobox/fr/nombredépreuvesmasculines",1
"http://yago-knowledge.org/resource/infobox/fr/nombredépreuvesmixtes",1
"http://yago-knowledge.org/resource/infobox/nl/titels",1
"http://yago-knowledge.org/resource/infobox/nl/toegang",1
"http://yago-knowledge.org/resource/infobox/en/workingprinciple",1
"http://yago-knowledge.org/resource/infobox/en/seasonnum",1
"http://yago-knowledge.org/resource/infobox/en/accociateproducer",1
"http://yago-knowledge.org/resource/infobox/en/watchhere",1
"http://yago-knowledge.org/resource/infobox/en/cprogrammer",1
"http://yago-knowledge.org/resource/infobox/en/mnsseatchange",1
"http://yago-knowledge.org/resource/infobox/en/shipnominalcapacity",1
"http://yago-knowledge.org/resource/infobox/ar/اسمالفيلم",1
"http://yago-knowledge.org/resource/infobox/en/embedlineup",1
"http://yago-knowledge.org/resource/infobox/en/southbridge",1
"http://yago-knowledge.org/resource/infobox/it/altro",1
"http://yago-knowledge.org/resource/infobox/it/guerra",1
"http://yago-knowledge.org/resource/infobox/de/anzahltitel",1
"http://yago-knowledge.org/resource/infobox/de/jugendjahre",1
"http://yago-knowledge.org/resource/infobox/de/jugendvereine",1
"http://yago-knowledge.org/resource/infobox/de/ld",1
"http://yago-knowledge.org/resource/infobox/de/container",1
"http://yago-knowledge.org/resource/infobox/de/regieassistent",1
"http://yago-knowledge.org/resource/infobox/en/eggcolor",1
"http://yago-knowledge.org/resource/infobox/en/previouswinner",1
"http://yago-knowledge.org/resource/infobox/en/infoboc",1
"http://yago-knowledge.org/resource/infobox/en/projectors",1
"http://yago-knowledge.org/resource/infobox/en/grandsire",1
"http://yago-knowledge.org/resource/infobox/en/broadcastlocation",1
"http://yago-knowledge.org/resource/infobox/en/sponspor",1
"http://yago-knowledge.org/resource/infobox/en/festivalartisticdirector",1
"http://yago-knowledge.org/resource/infobox/en/minprefix",1
"http://yago-knowledge.org/resource/infobox/en/opinionby",1
"http://yago-knowledge.org/resource/infobox/en/craetor",1
"http://yago-knowledge.org/resource/infobox/en/bookamplyrics",1
"http://yago-knowledge.org/resource/infobox/en/acceptedby",1
"http://yago-knowledge.org/resource/infobox/en/anniversaries",1
"http://yago-knowledge.org/resource/infobox/en/gpu",1
"http://yago-knowledge.org/resource/infobox/en/imagephoto",1
"http://yago-knowledge.org/resource/infobox/en/kfz",1
"http://yago-knowledge.org/resource/infobox/en/mp",1
"http://yago-knowledge.org/resource/infobox/en/plz",1
"http://yago-knowledge.org/resource/infobox/en/setup",1
"http://yago-knowledge.org/resource/infobox/en/d",1
"http://yago-knowledge.org/resource/infobox/en/forhelveddlabel",1
"http://yago-knowledge.org/resource/infobox/en/usairing",1
"http://yago-knowledge.org/resource/infobox/en/shipindustry",1
"http://yago-knowledge.org/resource/infobox/en/zh",1
"http://yago-knowledge.org/resource/infobox/en/csfd",1
"http://yago-knowledge.org/resource/infobox/en/codirectors",1
"http://yago-knowledge.org/resource/infobox/en/amgmovie",1
"http://yago-knowledge.org/resource/infobox/en/narrater",1
"http://yago-knowledge.org/resource/infobox/en/trials",1
"http://yago-knowledge.org/resource/infobox/en/filedyear",1
"http://yago-knowledge.org/resource/infobox/it/attiva",1
"http://yago-knowledge.org/resource/infobox/it/sitointernet",1
"http://yago-knowledge.org/resource/infobox/it/personale",1
"http://yago-knowledge.org/resource/infobox/de/straßen",1
"http://yago-knowledge.org/resource/infobox/en/northfuelbrand",1
"http://yago-knowledge.org/resource/infobox/en/distribotur",1
"http://yago-knowledge.org/resource/infobox/en/conflisct",1
"http://yago-knowledge.org/resource/infobox/en/defchampwcd",1
"http://yago-knowledge.org/resource/infobox/nl/topscoorder",1
"http://yago-knowledge.org/resource/infobox/en/audioengineers",1
"http://yago-knowledge.org/resource/infobox/en/decom",1
"http://yago-knowledge.org/resource/infobox/en/headwriters",1
"http://yago-knowledge.org/resource/infobox/en/formerpresenters",1
"http://yago-knowledge.org/resource/infobox/en/discriminationprotections",1
"http://yago-knowledge.org/resource/infobox/en/locationheader",1
"http://yago-knowledge.org/resource/infobox/en/smscode",1
"http://yago-knowledge.org/resource/infobox/en/previouschampions",1
"http://yago-knowledge.org/resource/infobox/en/topfighters",1
"http://yago-knowledge.org/resource/infobox/en/propeller",1
"http://yago-knowledge.org/resource/infobox/en/firstnatvar",1
"http://yago-knowledge.org/resource/infobox/fr/lieuarrivée",1
"http://yago-knowledge.org/resource/infobox/en/musiclyrics",1
"http://yago-knowledge.org/resource/infobox/en/mizzen",1
"http://yago-knowledge.org/resource/infobox/de/gruendungsjahr",1
"http://yago-knowledge.org/resource/infobox/en/routesofadministration",1
"http://yago-knowledge.org/resource/infobox/en/review",1
"http://yago-knowledge.org/resource/infobox/en/bestfeature",1
"http://yago-knowledge.org/resource/infobox/fr/actualité",1
"http://yago-knowledge.org/resource/infobox/en/transtitle",1
"http://yago-knowledge.org/resource/infobox/en/italicstitle",1
"http://yago-knowledge.org/resource/infobox/en/absenteeballot",1
"http://yago-knowledge.org/resource/infobox/en/damagepost",1
"http://yago-knowledge.org/resource/infobox/en/mainvoices",1
"http://yago-knowledge.org/resource/infobox/en/ltbrgtrakhisawantdistributor",1
"http://yago-knowledge.org/resource/infobox/en/mostpodiums",1
"http://yago-knowledge.org/resource/infobox/fr/directeurartistique",1
"http://yago-knowledge.org/resource/infobox/en/ipv",1
"http://yago-knowledge.org/resource/infobox/en/othertournamentsmixeddoubles",1
"http://yago-knowledge.org/resource/infobox/fr/artistecouverture",1
"http://yago-knowledge.org/resource/infobox/de/bführender",1
"http://yago-knowledge.org/resource/infobox/en/totalgoalsfootnote",1
"http://yago-knowledge.org/resource/infobox/en/officialsocialnetwork",1
"http://yago-knowledge.org/resource/infobox/fa/emedicinemult",1
"http://yago-knowledge.org/resource/infobox/en/casuses",1
"http://yago-knowledge.org/resource/infobox/en/productionpartner",1
"http://yago-knowledge.org/resource/infobox/fr/crééeen",1
"http://yago-knowledge.org/resource/infobox/pl/drukowana",1
"http://yago-knowledge.org/resource/infobox/pl/organizacja",1
"http://yago-knowledge.org/resource/infobox/pl/początek",1
"http://yago-knowledge.org/resource/infobox/pl/reżyser",1
"http://yago-knowledge.org/resource/infobox/en/mainwork",1
"http://yago-knowledge.org/resource/infobox/en/shipscapacity",1
"http://yago-knowledge.org/resource/infobox/en/theatricalrun",1
"http://yago-knowledge.org/resource/infobox/en/shiprecclassified",1
"http://yago-knowledge.org/resource/infobox/en/petitiondate",1
"http://yago-knowledge.org/resource/infobox/en/assitantdirector",1
"http://yago-knowledge.org/resource/infobox/en/selector",1
"http://yago-knowledge.org/resource/infobox/de/bühnenbild",1
"http://yago-knowledge.org/resource/infobox/en/hospitals",1
"http://yago-knowledge.org/resource/infobox/fr/producteurexécutif",1
"http://yago-knowledge.org/resource/infobox/en/namedfor",1
"http://yago-knowledge.org/resource/infobox/en/presidedby",1
"http://yago-knowledge.org/resource/infobox/en/sealcaption",1
"http://yago-knowledge.org/resource/infobox/en/marketshare",1
"http://yago-knowledge.org/resource/infobox/en/prevmatchupdate",1
"http://yago-knowledge.org/resource/infobox/en/directorscreenplaywriter",1
"http://yago-knowledge.org/resource/infobox/pl/lataprodukcji",1
"http://yago-knowledge.org/resource/infobox/en/rus",1
"http://yago-knowledge.org/resource/infobox/en/sealevel",1
"http://yago-knowledge.org/resource/infobox/en/editorings",1
"http://yago-knowledge.org/resource/infobox/en/pilotscriptwriter",1
"http://yago-knowledge.org/resource/infobox/fr/province",1
"http://yago-knowledge.org/resource/infobox/nl/ontstaansdatum",1
"http://yago-knowledge.org/resource/infobox/nl/afvaardig",1
"http://yago-knowledge.org/resource/infobox/fr/n",1
"http://yago-knowledge.org/resource/infobox/fr/numeroindex",1
"http://yago-knowledge.org/resource/infobox/en/midwestregionalwinner",1
"http://yago-knowledge.org/resource/infobox/en/sourcetype",1
"http://yago-knowledge.org/resource/infobox/en/termlimits",1
"http://yago-knowledge.org/resource/infobox/en/imsgealt",1
"http://yago-knowledge.org/resource/infobox/en/helper",1
"http://yago-knowledge.org/resource/infobox/fr/adaptations",1
"http://yago-knowledge.org/resource/infobox/en/pagecount",1
"http://yago-knowledge.org/resource/infobox/en/mishnah",1
"http://yago-knowledge.org/resource/infobox/en/exhibition",1
"http://yago-knowledge.org/resource/infobox/en/shipcitybuilt",1
"http://yago-knowledge.org/resource/infobox/en/adaption",1
"http://yago-knowledge.org/resource/infobox/fr/gamme",1
"http://yago-knowledge.org/resource/infobox/en/estate",1
"http://yago-knowledge.org/resource/infobox/en/cargomassunpress",1
"http://yago-knowledge.org/resource/infobox/en/broadcastregion",1
"http://yago-knowledge.org/resource/infobox/en/slogans",1
"http://yago-knowledge.org/resource/infobox/en/hosters",1
"http://yago-knowledge.org/resource/infobox/en/numcontestants",1
"http://yago-knowledge.org/resource/infobox/en/seriesdirectedby",1
"http://yago-knowledge.org/resource/infobox/en/guestappearances",1
"http://yago-knowledge.org/resource/infobox/en/startedby",1
"http://yago-knowledge.org/resource/infobox/en/portoforigin",1
"http://yago-knowledge.org/resource/infobox/en/floorcount",1
"http://yago-knowledge.org/resource/infobox/en/hair",1
"http://yago-knowledge.org/resource/infobox/en/opentopublic",1
"http://yago-knowledge.org/resource/infobox/en/partsstyle",1
"http://yago-knowledge.org/resource/infobox/en/saint",1
"http://yago-knowledge.org/resource/infobox/en/mastheight",1
"http://yago-knowledge.org/resource/infobox/en/sungby",1
"http://yago-knowledge.org/resource/infobox/en/protection",1
"http://yago-knowledge.org/resource/infobox/en/additionalphotography",1
"http://yago-knowledge.org/resource/infobox/de/förderung",1
"http://yago-knowledge.org/resource/infobox/de/masthöhe",1
"http://yago-knowledge.org/resource/infobox/de/rohstoff",1
"http://yago-knowledge.org/resource/infobox/en/similargames",1
"http://yago-knowledge.org/resource/infobox/en/writergraphicnovel",1
"http://yago-knowledge.org/resource/infobox/en/labelcode",1
"http://yago-knowledge.org/resource/infobox/en/womenchamp",1
"http://yago-knowledge.org/resource/infobox/en/commprop",1
"http://yago-knowledge.org/resource/infobox/en/made",1
"http://yago-knowledge.org/resource/infobox/en/channelaired",1
"http://yago-knowledge.org/resource/infobox/nl/prèmiere",1
"http://yago-knowledge.org/resource/infobox/en/cocreator",1
"http://yago-knowledge.org/resource/infobox/fr/annéepop",1
"http://yago-knowledge.org/resource/infobox/fr/destinationactuelle",1
"http://yago-knowledge.org/resource/infobox/fr/versionenvigueur",1
"http://yago-knowledge.org/resource/infobox/fr/créateurartistiquedecolargoletdesautresdesmarionnettes",1
"http://yago-knowledge.org/resource/infobox/en/badgenumber",1
"http://yago-knowledge.org/resource/infobox/en/affliationstitle",1
"http://yago-knowledge.org/resource/infobox/en/presidentialnomineestate",1
"http://yago-knowledge.org/resource/infobox/en/websitename",1
"http://yago-knowledge.org/resource/infobox/en/shipacquiredbynavy",1
"http://yago-knowledge.org/resource/infobox/nl/schipcharteraar",1
"http://yago-knowledge.org/resource/infobox/en/program",1
"http://yago-knowledge.org/resource/infobox/en/shipoperatortimeofloss",1
"http://yago-knowledge.org/resource/infobox/en/ownersfounders",1
"http://yago-knowledge.org/resource/infobox/en/arcadecvx",1
"http://yago-knowledge.org/resource/infobox/en/income",1
"http://yago-knowledge.org/resource/infobox/en/budhet",1
"http://yago-knowledge.org/resource/infobox/en/listwebepisodes",1
"http://yago-knowledge.org/resource/infobox/en/edtior",1
"http://yago-knowledge.org/resource/infobox/en/shipdisplacementempty",1
"http://yago-knowledge.org/resource/infobox/en/internetchan",1
"http://yago-knowledge.org/resource/infobox/en/wordsby",1
"http://yago-knowledge.org/resource/infobox/en/shipservice",1
"http://yago-knowledge.org/resource/infobox/en/church",1
"http://yago-knowledge.org/resource/infobox/en/commenced",1
"http://yago-knowledge.org/resource/infobox/en/remainderto",1
"http://yago-knowledge.org/resource/infobox/en/structuralengineer",1
"http://yago-knowledge.org/resource/infobox/en/shiplifts",1
"http://yago-knowledge.org/resource/infobox/en/publishedas",1
"http://yago-knowledge.org/resource/infobox/en/lineproducers",1
"http://yago-knowledge.org/resource/infobox/en/represenation",1
"http://yago-knowledge.org/resource/infobox/pl/powyżej",1
"http://yago-knowledge.org/resource/infobox/de/streichung",1
"http://yago-knowledge.org/resource/infobox/en/awardname",1
"http://yago-knowledge.org/resource/infobox/en/soundeffectsandfilmeditorial",1
"http://yago-knowledge.org/resource/infobox/en/guitar",1
"http://yago-knowledge.org/resource/infobox/en/keyboards",1
"http://yago-knowledge.org/resource/infobox/en/actingprincipal",1
"http://yago-knowledge.org/resource/infobox/en/filesize",1
